lightblue ,"grayish, grey, gray ","gold, yellow, mustard, golden ",navy ,"bluish, blue, indigo, denim ","lightgrey, silver, light gray ","darkgrey, charcoal, black grey ","burlap, sand, taupe, tan, beige, light brown ","natural, neutral, greige, ivory, cream, off white ",black ,"pink, light pink, dark pink ",white  ,black and white ,"teal, light teal, dark teal "
#,#,#,#,"""bluish linen patio black out""",#,#,"""burlap wide thermal sun block""","""natural wide thermal sun block""",#,#,#,#,#
#,#,#,#,"""blue linen patio black out""",#,#,"""sand wide thermal sun block""","""neutral wide thermal sun block""",#,#,#,#,#
#,#,#,#,"""indigo linen patio black out""",#,#,"""taupe wide thermal sun block""","""greige wide thermal sun block""",#,#,#,#,#
#,#,#,#,"""denim linen patio black out""",#,#,"""tan wide thermal sun block""","""ivory wide thermal sun block""",#,#,#,#,#
#,#,#,#,"""bluish linen patio sun block""",#,#,"""beige wide thermal sun block""","""cream wide thermal sun block""",#,#,#,#,#
#,#,#,#,"""blue linen patio sun block""",#,#,"""light brown wide thermal sun block""","""off white wide thermal sun block""",#,#,#,#,#
#,#,#,#,"""indigo linen patio sun block""",#,#,"""burlap wide thermal sun blocking""","""natural wide thermal sun blocking""",#,#,#,#,#
#,#,#,#,"""denim linen patio sun block""",#,#,"""sand wide thermal sun blocking""","""neutral wide thermal sun blocking""",#,#,#,#,#
#,#,#,#,"""bluish linen patio sun blocking""",#,#,"""taupe wide thermal sun blocking""","""greige wide thermal sun blocking""",#,#,#,#,#
#,#,#,#,"""blue linen patio sun blocking""",#,#,"""tan wide thermal sun blocking""","""ivory wide thermal sun blocking""",#,#,#,#,#
#,#,#,#,"""indigo linen patio sun blocking""",#,#,"""beige wide thermal sun blocking""","""cream wide thermal sun blocking""",#,#,#,#,#
#,#,#,#,"""denim linen patio sun blocking""",#,#,"""light brown wide thermal sun blocking""","""off white wide thermal sun blocking""",#,#,#,#,#
#,#,#,#,"""bluish linen extra wide black out""",#,#,"""burlap wide insulated black out""","""natural wide insulated black out""",#,#,#,#,#
#,#,#,#,"""blue linen extra wide black out""",#,#,"""sand wide insulated black out""","""neutral wide insulated black out""",#,#,#,#,#
#,#,#,#,"""indigo linen extra wide black out""",#,#,"""taupe wide insulated black out""","""greige wide insulated black out""",#,#,#,#,#
#,#,#,#,"""denim linen extra wide black out""",#,#,"""tan wide insulated black out""","""ivory wide insulated black out""",#,#,#,#,#
#,#,#,#,"""bluish linen extra wide sun block""",#,#,"""beige wide insulated black out""","""cream wide insulated black out""",#,#,#,#,#
#,#,#,#,"""blue linen extra wide sun block""",#,#,"""light brown wide insulated black out""","""off white wide insulated black out""",#,#,#,#,#
#,#,#,#,"""indigo linen extra wide sun block""",#,#,"""burlap wide insulated sun block""","""natural wide insulated sun block""",#,#,#,#,#
#,#,#,#,"""denim linen extra wide sun block""",#,#,"""sand wide insulated sun block""","""neutral wide insulated sun block""",#,#,#,#,#
#,#,#,#,"""bluish linen extra wide sun blocking""",#,#,"""taupe wide insulated sun block""","""greige wide insulated sun block""",#,#,#,#,#
#,#,#,#,"""blue linen extra wide sun blocking""",#,#,"""tan wide insulated sun block""","""ivory wide insulated sun block""",#,#,#,#,#
#,#,#,#,"""indigo linen extra wide sun blocking""",#,#,"""beige wide insulated sun block""","""cream wide insulated sun block""",#,#,#,#,#
#,#,#,#,"""denim linen extra wide sun blocking""",#,#,"""light brown wide insulated sun block""","""off white wide insulated sun block""",#,#,#,#,#
#,#,#,#,"""bluish linen wide black out""",#,#,"""burlap wide insulated sun blocking""","""natural wide insulated sun blocking""",#,#,#,#,#
#,#,#,#,"""blue linen wide black out""",#,#,"""sand wide insulated sun blocking""","""neutral wide insulated sun blocking""",#,#,#,#,#
#,#,#,#,"""indigo linen wide black out""",#,#,"""taupe wide insulated sun blocking""","""greige wide insulated sun blocking""",#,#,#,#,#
#,#,#,#,"""denim linen wide black out""",#,#,"""tan wide insulated sun blocking""","""ivory wide insulated sun blocking""",#,#,#,#,#
#,#,#,#,"""bluish linen wide sun block""",#,#,"""beige wide insulated sun blocking""","""cream wide insulated sun blocking""",#,#,#,#,#
#,#,#,#,"""blue linen wide sun block""",#,#,"""light brown wide insulated sun blocking""","""off white wide insulated sun blocking""",#,#,#,#,#
#,#,#,#,"""indigo linen wide sun block""",#,#,"""burlap wide insulate black out""","""natural wide insulate black out""",#,#,#,#,#
#,#,#,#,"""denim linen wide sun block""",#,#,"""sand wide insulate black out""","""neutral wide insulate black out""",#,#,#,#,#
#,#,#,#,"""bluish linen wide sun blocking""",#,#,"""taupe wide insulate black out""","""greige wide insulate black out""",#,#,#,#,#
#,#,#,#,"""blue linen wide sun blocking""",#,#,"""tan wide insulate black out""","""ivory wide insulate black out""",#,#,#,#,#
#,#,#,#,"""indigo linen wide sun blocking""",#,#,"""beige wide insulate black out""","""cream wide insulate black out""",#,#,#,#,#
#,#,#,#,"""denim linen wide sun blocking""",#,#,"""light brown wide insulate black out""","""off white wide insulate black out""",#,#,#,#,#
#,#,#,#,"""bluish linen double black out""",#,#,"""burlap wide insulate sun block""","""natural wide insulate sun block""",#,#,#,#,#
#,#,#,#,"""blue linen double black out""",#,#,"""sand wide insulate sun block""","""neutral wide insulate sun block""",#,#,#,#,#
#,#,#,#,"""indigo linen double black out""",#,#,"""taupe wide insulate sun block""","""greige wide insulate sun block""",#,#,#,#,#
#,#,#,#,"""denim linen double black out""",#,#,"""tan wide insulate sun block""","""ivory wide insulate sun block""",#,#,#,#,#
#,#,#,#,"""bluish linen double sun block""",#,#,"""beige wide insulate sun block""","""cream wide insulate sun block""",#,#,#,#,#
#,#,#,#,"""blue linen double sun block""",#,#,"""light brown wide insulate sun block""","""off white wide insulate sun block""",#,#,#,#,#
#,#,#,#,"""indigo linen double sun block""",#,#,"""burlap wide insulate sun blocking""","""natural wide insulate sun blocking""",#,#,#,#,#
#,#,#,#,"""denim linen double sun block""",#,#,"""sand wide insulate sun blocking""","""neutral wide insulate sun blocking""",#,#,#,#,#
#,#,#,#,"""bluish linen double sun blocking""",#,#,"""taupe wide insulate sun blocking""","""greige wide insulate sun blocking""",#,#,#,#,#
#,#,#,#,"""blue linen double sun blocking""",#,#,"""tan wide insulate sun blocking""","""ivory wide insulate sun blocking""",#,#,#,#,#
#,#,#,#,"""indigo linen double sun blocking""",#,#,"""beige wide insulate sun blocking""","""cream wide insulate sun blocking""",#,#,#,#,#
#,#,#,#,"""denim linen double sun blocking""",#,#,"""light brown wide insulate sun blocking""","""off white wide insulate sun blocking""",#,#,#,#,#
#,#,#,#,"""bluish linen boho black out""",#,#,"""burlap wide sound black out""","""natural wide sound black out""",#,#,#,#,#
#,#,#,#,"""blue linen boho black out""",#,#,"""sand wide sound black out""","""neutral wide sound black out""",#,#,#,#,#
#,#,#,#,"""indigo linen boho black out""",#,#,"""taupe wide sound black out""","""greige wide sound black out""",#,#,#,#,#
#,#,#,#,"""denim linen boho black out""",#,#,"""tan wide sound black out""","""ivory wide sound black out""",#,#,#,#,#
#,#,#,#,"""bluish linen boho sun block""",#,#,"""beige wide sound black out""","""cream wide sound black out""",#,#,#,#,#
#,#,#,#,"""blue linen boho sun block""",#,#,"""light brown wide sound black out""","""off white wide sound black out""",#,#,#,#,#
#,#,#,#,"""indigo linen boho sun block""",#,#,"""burlap wide sound sun block""","""natural wide sound sun block""",#,#,#,#,#
#,#,#,#,"""denim linen boho sun block""",#,#,"""sand wide sound sun block""","""neutral wide sound sun block""",#,#,#,#,#
#,#,#,#,"""bluish linen boho sun blocking""",#,#,"""taupe wide sound sun block""","""greige wide sound sun block""",#,#,#,#,#
#,#,#,#,"""blue linen boho sun blocking""",#,#,"""tan wide sound sun block""","""ivory wide sound sun block""",#,#,#,#,#
#,#,#,#,"""indigo linen boho sun blocking""",#,#,"""beige wide sound sun block""","""cream wide sound sun block""",#,#,#,#,#
#,#,#,#,"""denim linen boho sun blocking""",#,#,"""light brown wide sound sun block""","""off white wide sound sun block""",#,#,#,#,#
#,#,#,#,"""bluish linen bohemian black out""",#,#,"""burlap wide sound sun blocking""","""natural wide sound sun blocking""",#,#,#,#,#
#,#,#,#,"""blue linen bohemian black out""",#,#,"""sand wide sound sun blocking""","""neutral wide sound sun blocking""",#,#,#,#,#
#,#,#,#,"""indigo linen bohemian black out""",#,#,"""taupe wide sound sun blocking""","""greige wide sound sun blocking""",#,#,#,#,#
#,#,#,#,"""denim linen bohemian black out""",#,#,"""tan wide sound sun blocking""","""ivory wide sound sun blocking""",#,#,#,#,#
#,#,#,#,"""bluish linen bohemian sun block""",#,#,"""beige wide sound sun blocking""","""cream wide sound sun blocking""",#,#,#,#,#
#,#,#,#,"""blue linen bohemian sun block""",#,#,"""light brown wide sound sun blocking""","""off white wide sound sun blocking""",#,#,#,#,#
#,#,#,#,"""indigo linen bohemian sun block""",#,#,"""burlap wide patio black out""","""natural wide patio black out""",#,#,#,#,#
#,#,#,#,"""denim linen bohemian sun block""",#,#,"""sand wide patio black out""","""neutral wide patio black out""",#,#,#,#,#
#,#,#,#,"""bluish linen bohemian sun blocking""",#,#,"""taupe wide patio black out""","""greige wide patio black out""",#,#,#,#,#
#,#,#,#,"""blue linen bohemian sun blocking""",#,#,"""tan wide patio black out""","""ivory wide patio black out""",#,#,#,#,#
#,#,#,#,"""indigo linen bohemian sun blocking""",#,#,"""beige wide patio black out""","""cream wide patio black out""",#,#,#,#,#
#,#,#,#,"""denim linen bohemian sun blocking""",#,#,"""light brown wide patio black out""","""off white wide patio black out""",#,#,#,#,#
#,#,#,#,"""bluish texture patio black out""",#,#,"""burlap wide patio sun block""","""natural wide patio sun block""",#,#,#,#,#
#,#,#,#,"""blue texture patio black out""",#,#,"""sand wide patio sun block""","""neutral wide patio sun block""",#,#,#,#,#
#,#,#,#,"""indigo texture patio black out""",#,#,"""taupe wide patio sun block""","""greige wide patio sun block""",#,#,#,#,#
#,#,#,#,"""denim texture patio black out""",#,#,"""tan wide patio sun block""","""ivory wide patio sun block""",#,#,#,#,#
#,#,#,#,"""bluish texture patio sun block""",#,#,"""beige wide patio sun block""","""cream wide patio sun block""",#,#,#,#,#
#,#,#,#,"""blue texture patio sun block""",#,#,"""light brown wide patio sun block""","""off white wide patio sun block""",#,#,#,#,#
#,#,#,#,"""indigo texture patio sun block""",#,#,"""burlap wide patio sun blocking""","""natural wide patio sun blocking""",#,#,#,#,#
#,#,#,#,"""denim texture patio sun block""",#,#,"""sand wide patio sun blocking""","""neutral wide patio sun blocking""",#,#,#,#,#
#,#,#,#,"""bluish texture patio sun blocking""",#,#,"""taupe wide patio sun blocking""","""greige wide patio sun blocking""",#,#,#,#,#
#,#,#,#,"""blue texture patio sun blocking""",#,#,"""tan wide patio sun blocking""","""ivory wide patio sun blocking""",#,#,#,#,#
#,#,#,#,"""indigo texture patio sun blocking""",#,#,"""beige wide patio sun blocking""","""cream wide patio sun blocking""",#,#,#,#,#
#,#,#,#,"""denim texture patio sun blocking""",#,#,"""light brown wide patio sun blocking""","""off white wide patio sun blocking""",#,#,#,#,#
#,#,#,#,"""bluish texture extra wide black out""",#,#,"""burlap wide extra wide black out""","""natural wide extra wide black out""",#,#,#,#,#
#,#,#,#,"""blue texture extra wide black out""",#,#,"""sand wide extra wide black out""","""neutral wide extra wide black out""",#,#,#,#,#
#,#,#,#,"""indigo texture extra wide black out""",#,#,"""taupe wide extra wide black out""","""greige wide extra wide black out""",#,#,#,#,#
#,#,#,#,"""denim texture extra wide black out""",#,#,"""tan wide extra wide black out""","""ivory wide extra wide black out""",#,#,#,#,#
#,#,#,#,"""bluish texture extra wide sun block""",#,#,"""beige wide extra wide black out""","""cream wide extra wide black out""",#,#,#,#,#
#,#,#,#,"""blue texture extra wide sun block""",#,#,"""light brown wide extra wide black out""","""off white wide extra wide black out""",#,#,#,#,#
#,#,#,#,"""indigo texture extra wide sun block""",#,#,"""burlap wide extra wide sun block""","""natural wide extra wide sun block""",#,#,#,#,#
#,#,#,#,"""denim texture extra wide sun block""",#,#,"""sand wide extra wide sun block""","""neutral wide extra wide sun block""",#,#,#,#,#
#,#,#,#,"""bluish texture extra wide sun blocking""",#,#,"""taupe wide extra wide sun block""","""greige wide extra wide sun block""",#,#,#,#,#
#,#,#,#,"""blue texture extra wide sun blocking""",#,#,"""tan wide extra wide sun block""","""ivory wide extra wide sun block""",#,#,#,#,#
#,#,#,#,"""indigo texture extra wide sun blocking""",#,#,"""beige wide extra wide sun block""","""cream wide extra wide sun block""",#,#,#,#,#
#,#,#,#,"""denim texture extra wide sun blocking""",#,#,"""light brown wide extra wide sun block""","""off white wide extra wide sun block""",#,#,#,#,#
#,#,#,#,"""bluish texture wide black out""",#,#,"""burlap wide extra wide sun blocking""","""natural wide extra wide sun blocking""",#,#,#,#,#
#,#,#,#,"""blue texture wide black out""",#,#,"""sand wide extra wide sun blocking""","""neutral wide extra wide sun blocking""",#,#,#,#,#
#,#,#,#,"""indigo texture wide black out""",#,#,"""taupe wide extra wide sun blocking""","""greige wide extra wide sun blocking""",#,#,#,#,#
#,#,#,#,"""denim texture wide black out""",#,#,"""tan wide extra wide sun blocking""","""ivory wide extra wide sun blocking""",#,#,#,#,#
#,#,#,#,"""bluish texture wide sun block""",#,#,"""beige wide extra wide sun blocking""","""cream wide extra wide sun blocking""",#,#,#,#,#
#,#,#,#,"""blue texture wide sun block""",#,#,"""light brown wide extra wide sun blocking""","""off white wide extra wide sun blocking""",#,#,#,#,#
#,#,#,#,"""indigo texture wide sun block""",#,#,"""burlap wide wide black out""","""natural wide wide black out""",#,#,#,#,#
#,#,#,#,"""denim texture wide sun block""",#,#,"""sand wide wide black out""","""neutral wide wide black out""",#,#,#,#,#
#,#,#,#,"""bluish texture wide sun blocking""",#,#,"""taupe wide wide black out""","""greige wide wide black out""",#,#,#,#,#
#,#,#,#,"""blue texture wide sun blocking""",#,#,"""tan wide wide black out""","""ivory wide wide black out""",#,#,#,#,#
#,#,#,#,"""indigo texture wide sun blocking""",#,#,"""beige wide wide black out""","""cream wide wide black out""",#,#,#,#,#
#,#,#,#,"""denim texture wide sun blocking""",#,#,"""light brown wide wide black out""","""off white wide wide black out""",#,#,#,#,#
#,#,#,#,"""bluish texture double black out""",#,#,"""burlap wide wide sun block""","""natural wide wide sun block""",#,#,#,#,#
#,#,#,#,"""blue texture double black out""",#,#,"""sand wide wide sun block""","""neutral wide wide sun block""",#,#,#,#,#
#,#,#,#,"""indigo texture double black out""",#,#,"""taupe wide wide sun block""","""greige wide wide sun block""",#,#,#,#,#
#,#,#,#,"""denim texture double black out""",#,#,"""tan wide wide sun block""","""ivory wide wide sun block""",#,#,#,#,#
#,#,#,#,"""bluish texture double sun block""",#,#,"""beige wide wide sun block""","""cream wide wide sun block""",#,#,#,#,#
#,#,#,#,"""blue texture double sun block""",#,#,"""light brown wide wide sun block""","""off white wide wide sun block""",#,#,#,#,#
#,#,#,#,"""indigo texture double sun block""",#,#,"""burlap wide wide sun blocking""","""natural wide wide sun blocking""",#,#,#,#,#
#,#,#,#,"""denim texture double sun block""",#,#,"""sand wide wide sun blocking""","""neutral wide wide sun blocking""",#,#,#,#,#
#,#,#,#,"""bluish texture double sun blocking""",#,#,"""taupe wide wide sun blocking""","""greige wide wide sun blocking""",#,#,#,#,#
#,#,#,#,"""blue texture double sun blocking""",#,#,"""tan wide wide sun blocking""","""ivory wide wide sun blocking""",#,#,#,#,#
#,#,#,#,"""indigo texture double sun blocking""",#,#,"""beige wide wide sun blocking""","""cream wide wide sun blocking""",#,#,#,#,#
#,#,#,#,"""denim texture double sun blocking""",#,#,"""light brown wide wide sun blocking""","""off white wide wide sun blocking""",#,#,#,#,#
#,#,#,#,"""bluish texture boho black out""",#,#,"""burlap wide double black out""","""natural wide double black out""",#,#,#,#,#
#,#,#,#,"""blue texture boho black out""",#,#,"""sand wide double black out""","""neutral wide double black out""",#,#,#,#,#
#,#,#,#,"""indigo texture boho black out""",#,#,"""taupe wide double black out""","""greige wide double black out""",#,#,#,#,#
#,#,#,#,"""denim texture boho black out""",#,#,"""tan wide double black out""","""ivory wide double black out""",#,#,#,#,#
#,#,#,#,"""bluish texture boho sun block""",#,#,"""beige wide double black out""","""cream wide double black out""",#,#,#,#,#
#,#,#,#,"""blue texture boho sun block""",#,#,"""light brown wide double black out""","""off white wide double black out""",#,#,#,#,#
#,#,#,#,"""indigo texture boho sun block""",#,#,"""burlap wide double sun block""","""natural wide double sun block""",#,#,#,#,#
#,#,#,#,"""denim texture boho sun block""",#,#,"""sand wide double sun block""","""neutral wide double sun block""",#,#,#,#,#
#,#,#,#,"""bluish texture boho sun blocking""",#,#,"""taupe wide double sun block""","""greige wide double sun block""",#,#,#,#,#
#,#,#,#,"""blue texture boho sun blocking""",#,#,"""tan wide double sun block""","""ivory wide double sun block""",#,#,#,#,#
#,#,#,#,"""indigo texture boho sun blocking""",#,#,"""beige wide double sun block""","""cream wide double sun block""",#,#,#,#,#
#,#,#,#,"""denim texture boho sun blocking""",#,#,"""light brown wide double sun block""","""off white wide double sun block""",#,#,#,#,#
#,#,#,#,"""bluish texture bohemian black out""",#,#,"""burlap wide double sun blocking""","""natural wide double sun blocking""",#,#,#,#,#
#,#,#,#,"""blue texture bohemian black out""",#,#,"""sand wide double sun blocking""","""neutral wide double sun blocking""",#,#,#,#,#
#,#,#,#,"""indigo texture bohemian black out""",#,#,"""taupe wide double sun blocking""","""greige wide double sun blocking""",#,#,#,#,#
#,#,#,#,"""denim texture bohemian black out""",#,#,"""tan wide double sun blocking""","""ivory wide double sun blocking""",#,#,#,#,#
#,#,#,#,"""bluish texture bohemian sun block""",#,#,"""beige wide double sun blocking""","""cream wide double sun blocking""",#,#,#,#,#
#,#,#,#,"""blue texture bohemian sun block""",#,#,"""light brown wide double sun blocking""","""off white wide double sun blocking""",#,#,#,#,#
#,#,#,#,"""indigo texture bohemian sun block""",#,#,"""burlap wide boho black out""","""natural wide boho black out""",#,#,#,#,#
#,#,#,#,"""denim texture bohemian sun block""",#,#,"""sand wide boho black out""","""neutral wide boho black out""",#,#,#,#,#
#,#,#,#,"""bluish texture bohemian sun blocking""",#,#,"""taupe wide boho black out""","""greige wide boho black out""",#,#,#,#,#
#,#,#,#,"""blue texture bohemian sun blocking""",#,#,"""tan wide boho black out""","""ivory wide boho black out""",#,#,#,#,#
#,#,#,#,"""indigo texture bohemian sun blocking""",#,#,"""beige wide boho black out""","""cream wide boho black out""",#,#,#,#,#
#,#,#,#,"""denim texture bohemian sun blocking""",#,#,"""light brown wide boho black out""","""off white wide boho black out""",#,#,#,#,#
#,#,#,#,"""bluish tweed patio black out""",#,#,"""burlap wide boho sun block""","""natural wide boho sun block""",#,#,#,#,#
#,#,#,#,"""blue tweed patio black out""",#,#,"""sand wide boho sun block""","""neutral wide boho sun block""",#,#,#,#,#
#,#,#,#,"""indigo tweed patio black out""",#,#,"""taupe wide boho sun block""","""greige wide boho sun block""",#,#,#,#,#
#,#,#,#,"""denim tweed patio black out""",#,#,"""tan wide boho sun block""","""ivory wide boho sun block""",#,#,#,#,#
#,#,#,#,"""bluish tweed patio sun block""",#,#,"""beige wide boho sun block""","""cream wide boho sun block""",#,#,#,#,#
#,#,#,#,"""blue tweed patio sun block""",#,#,"""light brown wide boho sun block""","""off white wide boho sun block""",#,#,#,#,#
#,#,#,#,"""indigo tweed patio sun block""",#,#,"""burlap wide boho sun blocking""","""natural wide boho sun blocking""",#,#,#,#,#
#,#,#,#,"""denim tweed patio sun block""",#,#,"""sand wide boho sun blocking""","""neutral wide boho sun blocking""",#,#,#,#,#
#,#,#,#,"""bluish tweed patio sun blocking""",#,#,"""taupe wide boho sun blocking""","""greige wide boho sun blocking""",#,#,#,#,#
#,#,#,#,"""blue tweed patio sun blocking""",#,#,"""tan wide boho sun blocking""","""ivory wide boho sun blocking""",#,#,#,#,#
#,#,#,#,"""indigo tweed patio sun blocking""",#,#,"""beige wide boho sun blocking""","""cream wide boho sun blocking""",#,#,#,#,#
#,#,#,#,"""denim tweed patio sun blocking""",#,#,"""light brown wide boho sun blocking""","""off white wide boho sun blocking""",#,#,#,#,#
#,#,#,#,"""bluish tweed extra wide black out""",#,#,"""burlap wide bohemian black out""","""natural wide bohemian black out""",#,#,#,#,#
#,#,#,#,"""blue tweed extra wide black out""",#,#,"""sand wide bohemian black out""","""neutral wide bohemian black out""",#,#,#,#,#
#,#,#,#,"""indigo tweed extra wide black out""",#,#,"""taupe wide bohemian black out""","""greige wide bohemian black out""",#,#,#,#,#
#,#,#,#,"""denim tweed extra wide black out""",#,#,"""tan wide bohemian black out""","""ivory wide bohemian black out""",#,#,#,#,#
#,#,#,#,"""bluish tweed extra wide sun block""",#,#,"""beige wide bohemian black out""","""cream wide bohemian black out""",#,#,#,#,#
#,#,#,#,"""blue tweed extra wide sun block""",#,#,"""light brown wide bohemian black out""","""off white wide bohemian black out""",#,#,#,#,#
#,#,#,#,"""indigo tweed extra wide sun block""",#,#,"""burlap wide bohemian sun block""","""natural wide bohemian sun block""",#,#,#,#,#
#,#,#,#,"""denim tweed extra wide sun block""",#,#,"""sand wide bohemian sun block""","""neutral wide bohemian sun block""",#,#,#,#,#
#,#,#,#,"""bluish tweed extra wide sun blocking""",#,#,"""taupe wide bohemian sun block""","""greige wide bohemian sun block""",#,#,#,#,#
#,#,#,#,"""blue tweed extra wide sun blocking""",#,#,"""tan wide bohemian sun block""","""ivory wide bohemian sun block""",#,#,#,#,#
#,#,#,#,"""indigo tweed extra wide sun blocking""",#,#,"""beige wide bohemian sun block""","""cream wide bohemian sun block""",#,#,#,#,#
#,#,#,#,"""denim tweed extra wide sun blocking""",#,#,"""light brown wide bohemian sun block""","""off white wide bohemian sun block""",#,#,#,#,#
#,#,#,#,"""bluish tweed wide black out""",#,#,"""burlap wide bohemian sun blocking""","""natural wide bohemian sun blocking""",#,#,#,#,#
#,#,#,#,"""blue tweed wide black out""",#,#,"""sand wide bohemian sun blocking""","""neutral wide bohemian sun blocking""",#,#,#,#,#
#,#,#,#,"""indigo tweed wide black out""",#,#,"""taupe wide bohemian sun blocking""","""greige wide bohemian sun blocking""",#,#,#,#,#
#,#,#,#,"""denim tweed wide black out""",#,#,"""tan wide bohemian sun blocking""","""ivory wide bohemian sun blocking""",#,#,#,#,#
#,#,#,#,"""bluish tweed wide sun block""",#,#,"""beige wide bohemian sun blocking""","""cream wide bohemian sun blocking""",#,#,#,#,#
#,#,#,#,"""blue tweed wide sun block""",#,#,"""light brown wide bohemian sun blocking""","""off white wide bohemian sun blocking""",#,#,#,#,#
#,#,#,#,"""indigo tweed wide sun block""",#,#,"""burlap double 84 black out""","""natural double 84 black out""",#,#,#,#,#
#,#,#,#,"""denim tweed wide sun block""",#,#,"""sand double 84 black out""","""neutral double 84 black out""",#,#,#,#,#
#,#,#,#,"""bluish tweed wide sun blocking""",#,#,"""taupe double 84 black out""","""greige double 84 black out""",#,#,#,#,#
#,#,#,#,"""blue tweed wide sun blocking""",#,#,"""tan double 84 black out""","""ivory double 84 black out""",#,#,#,#,#
#,#,#,#,"""indigo tweed wide sun blocking""",#,#,"""beige double 84 black out""","""cream double 84 black out""",#,#,#,#,#
#,#,#,#,"""denim tweed wide sun blocking""",#,#,"""light brown double 84 black out""","""off white double 84 black out""",#,#,#,#,#
#,#,#,#,"""bluish tweed double black out""",#,#,"""burlap double 84 sun block""","""natural double 84 sun block""",#,#,#,#,#
#,#,#,#,"""blue tweed double black out""",#,#,"""sand double 84 sun block""","""neutral double 84 sun block""",#,#,#,#,#
#,#,#,#,"""indigo tweed double black out""",#,#,"""taupe double 84 sun block""","""greige double 84 sun block""",#,#,#,#,#
#,#,#,#,"""denim tweed double black out""",#,#,"""tan double 84 sun block""","""ivory double 84 sun block""",#,#,#,#,#
#,#,#,#,"""bluish tweed double sun block""",#,#,"""beige double 84 sun block""","""cream double 84 sun block""",#,#,#,#,#
#,#,#,#,"""blue tweed double sun block""",#,#,"""light brown double 84 sun block""","""off white double 84 sun block""",#,#,#,#,#
#,#,#,#,"""indigo tweed double sun block""",#,#,"""burlap double 84 sun blocking""","""natural double 84 sun blocking""",#,#,#,#,#
#,#,#,#,"""denim tweed double sun block""",#,#,"""sand double 84 sun blocking""","""neutral double 84 sun blocking""",#,#,#,#,#
#,#,#,#,"""bluish tweed double sun blocking""",#,#,"""taupe double 84 sun blocking""","""greige double 84 sun blocking""",#,#,#,#,#
#,#,#,#,"""blue tweed double sun blocking""",#,#,"""tan double 84 sun blocking""","""ivory double 84 sun blocking""",#,#,#,#,#
#,#,#,#,"""indigo tweed double sun blocking""",#,#,"""beige double 84 sun blocking""","""cream double 84 sun blocking""",#,#,#,#,#
#,#,#,#,"""denim tweed double sun blocking""",#,#,"""light brown double 84 sun blocking""","""off white double 84 sun blocking""",#,#,#,#,#
#,#,#,#,"""bluish tweed boho black out""",#,#,"""burlap double 85 black out""","""natural double 85 black out""",#,#,#,#,#
#,#,#,#,"""blue tweed boho black out""",#,#,"""sand double 85 black out""","""neutral double 85 black out""",#,#,#,#,#
#,#,#,#,"""indigo tweed boho black out""",#,#,"""taupe double 85 black out""","""greige double 85 black out""",#,#,#,#,#
#,#,#,#,"""denim tweed boho black out""",#,#,"""tan double 85 black out""","""ivory double 85 black out""",#,#,#,#,#
#,#,#,#,"""bluish tweed boho sun block""",#,#,"""beige double 85 black out""","""cream double 85 black out""",#,#,#,#,#
#,#,#,#,"""blue tweed boho sun block""",#,#,"""light brown double 85 black out""","""off white double 85 black out""",#,#,#,#,#
#,#,#,#,"""indigo tweed boho sun block""",#,#,"""burlap double 85 sun block""","""natural double 85 sun block""",#,#,#,#,#
#,#,#,#,"""denim tweed boho sun block""",#,#,"""sand double 85 sun block""","""neutral double 85 sun block""",#,#,#,#,#
#,#,#,#,"""bluish tweed boho sun blocking""",#,#,"""taupe double 85 sun block""","""greige double 85 sun block""",#,#,#,#,#
#,#,#,#,"""blue tweed boho sun blocking""",#,#,"""tan double 85 sun block""","""ivory double 85 sun block""",#,#,#,#,#
#,#,#,#,"""indigo tweed boho sun blocking""",#,#,"""beige double 85 sun block""","""cream double 85 sun block""",#,#,#,#,#
#,#,#,#,"""denim tweed boho sun blocking""",#,#,"""light brown double 85 sun block""","""off white double 85 sun block""",#,#,#,#,#
#,#,#,#,"""bluish tweed bohemian black out""",#,#,"""burlap double 85 sun blocking""","""natural double 85 sun blocking""",#,#,#,#,#
#,#,#,#,"""blue tweed bohemian black out""",#,#,"""sand double 85 sun blocking""","""neutral double 85 sun blocking""",#,#,#,#,#
#,#,#,#,"""indigo tweed bohemian black out""",#,#,"""taupe double 85 sun blocking""","""greige double 85 sun blocking""",#,#,#,#,#
#,#,#,#,"""denim tweed bohemian black out""",#,#,"""tan double 85 sun blocking""","""ivory double 85 sun blocking""",#,#,#,#,#
#,#,#,#,"""bluish tweed bohemian sun block""",#,#,"""beige double 85 sun blocking""","""cream double 85 sun blocking""",#,#,#,#,#
#,#,#,#,"""blue tweed bohemian sun block""",#,#,"""light brown double 85 sun blocking""","""off white double 85 sun blocking""",#,#,#,#,#
#,#,#,#,"""indigo tweed bohemian sun block""",#,#,"""burlap double 86 black out""","""natural double 86 black out""",#,#,#,#,#
#,#,#,#,"""denim tweed bohemian sun block""",#,#,"""sand double 86 black out""","""neutral double 86 black out""",#,#,#,#,#
#,#,#,#,"""bluish tweed bohemian sun blocking""",#,#,"""taupe double 86 black out""","""greige double 86 black out""",#,#,#,#,#
#,#,#,#,"""blue tweed bohemian sun blocking""",#,#,"""tan double 86 black out""","""ivory double 86 black out""",#,#,#,#,#
#,#,#,#,"""indigo tweed bohemian sun blocking""",#,#,"""beige double 86 black out""","""cream double 86 black out""",#,#,#,#,#
